game_id,play_id,down,yards_to_go,yardline_side,yardline_number,possession_team,route_of_targeted_receiver
2023100112,332,1,10,ARI,26,SF,ANGLE
2023100112,895,4,4,ARI,39,SF,OUT
2023100112,3816,1,10,,50,ARI,OUT
2023100112,1915,1,10,,50,ARI,FLAT
2023100112,1838,1,10,ARI,37,ARI,IN
2023100112,3119,1,10,,50,ARI,CROSS
2023100112,2828,1,10,ARI,13,SF,FLAT
2023100112,2539,1,10,ARI,37,ARI,CROSS
2023100112,804,1,10,SF,42,SF,ANGLE
2023100112,2160,1,10,SF,13,SF,HITCH
2023100112,2383,2,8,ARI,3,ARI,OUT
2023100112,3889,1,10,SF,30,ARI,OUT
2023100112,3864,3,5,SF,45,ARI,POST
2023100112,2006,1,10,SF,16,ARI,CORNER
2023100112,3791,2,3,ARI,43,ARI,ANGLE
2023100112,3839,2,10,,50,ARI,CROSS
2023100112,1376,1,10,SF,25,ARI,HITCH
2023100112,2304,3,24,ARI,46,SF,OUT
2023100112,3012,1,18,ARI,17,ARI,IN
2023100112,1523,1,10,SF,36,SF,POST
2023100112,1253,1,10,SF,37,ARI,POST
2023100112,1183,2,20,ARI,42,ARI,IN
2023100112,1890,3,3,ARI,44,ARI,HITCH
2023100112,1977,3,9,SF,49,ARI,GO
2023100112,610,3,8,ARI,23,ARI,CROSS
2023100112,692,3,8,ARI,36,ARI,FLAT
2023100112,1548,1,10,ARI,22,SF,OUT
2023100112,940,1,10,ARI,30,SF,FLAT
2023100112,1940,2,9,SF,49,ARI,GO
2023100112,2803,2,12,ARI,26,SF,FLAT
2023100112,102,3,2,ARI,33,ARI,HITCH
2023100112,2648,1,8,SF,8,ARI,CROSS
2023100112,3060,3,6,ARI,29,ARI,OUT
2023100113,3112,2,9,KC,24,KC,HITCH
2023100113,323,3,5,NYJ,30,NYJ,HITCH
2023100113,298,2,10,NYJ,25,NYJ,HITCH
2023100113,3082,1,10,KC,23,KC,FLAT
2023100113,2689,3,8,NYJ,49,NYJ,OUT
2023100113,135,1,10,NYJ,38,KC,HITCH
2023100113,1751,1,10,NYJ,45,KC,HITCH
2023100113,2580,3,16,KC,19,KC,POST
2023100113,1261,1,10,KC,20,NYJ,CROSS
2023100113,2239,1,10,NYJ,49,NYJ,POST
2023100113,3522,3,6,NYJ,29,NYJ,HITCH
2023100113,2077,1,10,KC,43,NYJ,OUT
2023100113,1316,3,3,KC,13,NYJ,CROSS
2023100113,209,3,3,NYJ,18,KC,OUT
2023100113,2357,1,10,,50,NYJ,HITCH
2023100113,2957,2,11,KC,43,NYJ,OUT
2023100113,1682,1,10,KC,25,KC,FLAT
2023100113,2332,1,10,NYJ,25,NYJ,GO
2023100113,3023,1,10,KC,12,KC,IN
2023100113,905,2,11,NYJ,24,NYJ,ANGLE
2023100113,3167,1,10,KC,35,KC,HITCH
2023100113,1521,3,5,KC,24,NYJ,OUT
2023100113,1236,1,10,NYJ,41,NYJ,GO
2023100113,819,3,2,NYJ,34,KC,CORNER
2023100113,2025,1,10,NYJ,39,NYJ,OUT
2023100113,975,2,20,NYJ,28,NYJ,FLAT
2023100113,1020,3,16,NYJ,32,NYJ,CROSS
2023100113,377,1,10,KC,31,KC,CROSS
2023100113,3547,1,10,NYJ,37,NYJ,CROSS
2023100113,2451,2,13,KC,15,NYJ,OUT
2023100113,2476,3,8,KC,10,NYJ,GO
2023100113,930,3,7,NYJ,28,NYJ,OUT
2023100113,110,2,8,KC,46,KC,OUT
2023100113,1078,1,10,KC,4,KC,HITCH
2023100113,1476,1,10,KC,29,NYJ,GO
2023100113,1843,2,3,NYJ,19,KC,HITCH
2023100113,1389,1,10,KC,25,KC,CORNER
2023100113,3402,3,9,NYJ,13,KC,CROSS
2023100113,1618,2,1,KC,1,NYJ,FLAT
2023100113,580,1,10,NYJ,32,NYJ,OUT
2023100113,3497,2,10,NYJ,25,NYJ,OUT
2023100113,2183,1,10,KC,42,KC,CROSS
2023100113,1796,3,6,NYJ,41,KC,WHEEL
2023100113,3298,2,3,NYJ,43,KC,HITCH
2023100113,627,3,1,NYJ,41,NYJ,CROSS
2023100113,2000,3,6,NYJ,29,NYJ,ANGLE
2023100113,3137,3,4,KC,29,KC,OUT
2023100113,2980,3,11,KC,43,NYJ,CROSS
2023100113,1211,2,8,NYJ,27,NYJ,CROSS
2023100113,3911,2,9,NYJ,34,KC,HITCH
2023100113,2102,2,7,KC,40,NYJ,ANGLE
2023100113,724,1,10,KC,25,KC,ANGLE
2023100200,1693,3,15,SEA,45,NYG,HITCH
2023100200,1439,2,7,NYG,5,NYG,HITCH
2023100200,3123,2,5,SEA,5,NYG,HITCH
2023100200,1818,1,10,SEA,36,SEA,HITCH
2023100200,101,1,10,NYG,37,NYG,FLAT
2023100200,2029,1,10,NYG,25,NYG,FLAT
2023100200,2615,4,1,NYG,15,SEA,FLAT
2023100200,1609,3,2,SEA,48,NYG,FLAT
2023100200,2568,2,10,NYG,24,SEA,HITCH
2023100200,3236,1,10,NYG,37,NYG,ANGLE
2023100200,3331,4,5,NYG,42,NYG,OUT
2023100200,3536,2,7,SEA,33,SEA,CORNER
2023100200,2436,2,10,SEA,28,SEA,HITCH
2023100200,1901,3,10,SEA,48,SEA,FLAT
2023100200,1527,3,4,NYG,22,NYG,FLAT
2023100200,2946,2,9,SEA,40,NYG,OUT
2023100200,1878,2,10,SEA,48,SEA,OUT
2023100200,578,1,10,SEA,20,SEA,CROSS
2023100200,148,1,10,NYG,48,NYG,FLAT
2023100200,779,2,18,SEA,24,SEA,HITCH
2023100200,195,3,6,SEA,48,NYG,OUT
2023100200,709,1,24,SEA,18,SEA,HITCH
2023100200,1769,1,10,SEA,25,SEA,OUT
2023100200,1236,1,10,SEA,22,SEA,IN
2023100200,3211,2,10,NYG,25,NYG,SLANT
2023100200,2461,3,1,SEA,37,SEA,CROSS
2023100200,376,2,12,SEA,25,SEA,CROSS
2023100200,3020,2,9,SEA,24,NYG,HITCH
2023100200,3423,2,28,NYG,30,NYG,HITCH
2023100200,1668,2,18,SEA,48,NYG,HITCH
2023100200,3499,1,10,SEA,30,SEA,OUT
2023100200,1584,2,9,NYG,45,NYG,SLANT
2023100200,1848,1,10,SEA,48,SEA,OUT
2023100200,4017,2,16,NYG,30,NYG,OUT
2023100200,3950,1,10,NYG,25,NYG,HITCH
2023100200,537,3,11,NYG,48,NYG,HITCH
2023100200,2649,1,10,NYG,16,NYG,HITCH
2023100200,1113,3,4,NYG,16,NYG,FLAT
2023100200,3568,3,7,SEA,33,SEA,HITCH
2023100200,809,3,8,SEA,34,SEA,HITCH
2023100200,976,2,6,NYG,6,SEA,GO
2023100200,492,1,10,NYG,49,NYG,FLAT
2023100200,3685,1,10,NYG,33,NYG,HITCH
2023100200,2054,2,11,NYG,24,NYG,OUT
2023100500,3302,2,10,CHI,39,WAS,GO
2023100500,3532,3,2,CHI,33,CHI,OUT
2023100500,1064,2,8,WAS,27,WAS,HITCH
2023100500,3918,3,2,CHI,44,CHI,HITCH
2023100500,3224,1,10,,50,WAS,IN
2023100500,4220,2,2,WAS,33,WAS,HITCH
2023100500,406,1,10,CHI,40,CHI,CORNER
2023100500,1119,1,10,WAS,36,WAS,OUT
2023100500,1963,2,10,WAS,25,WAS,FLAT
2023100500,3605,2,10,WAS,20,WAS,CROSS
2023100500,4293,3,6,WAS,47,WAS,HITCH
2023100500,180,3,14,WAS,20,CHI,GO
2023100500,2755,1,10,CHI,35,WAS,SLANT
2023100500,2964,2,10,CHI,37,CHI,HITCH
2023100500,3325,3,10,CHI,39,WAS,HITCH
2023100500,4268,2,10,WAS,43,WAS,CROSS
2023100500,3398,2,3,CHI,3,WAS,SCREEN
2023100500,4047,4,18,WAS,17,WAS,HITCH
2023100500,3421,3,3,CHI,3,WAS,OUT
2023100500,3163,2,5,WAS,30,WAS,HITCH
2023100500,1656,3,4,WAS,18,CHI,GO
2023100500,2425,3,5,CHI,45,CHI,FLAT
2023100500,3827,3,15,CHI,28,WAS,FLAT
2023100500,2255,1,2,CHI,2,WAS,CORNER
2023100500,4002,2,21,WAS,14,WAS,HITCH
2023100500,381,2,3,CHI,33,CHI,HITCH
2023100500,3350,1,10,CHI,28,WAS,GO
2023100500,2693,1,10,WAS,17,WAS,FLAT
2023100500,1171,1,10,WAS,47,WAS,OUT
2023100500,3075,3,4,WAS,25,CHI,GO
2023100500,1631,2,10,WAS,24,CHI,HITCH
2023100500,1201,2,7,,50,WAS,HITCH
2023100500,2400,2,10,CHI,40,CHI,HITCH
2023100500,2156,2,3,CHI,44,WAS,OUT
2023100500,964,3,6,WAS,11,CHI,GO
2023100500,1226,1,10,CHI,39,WAS,GO
2023100500,1993,3,8,WAS,27,WAS,FLAT
2023100500,2730,2,3,WAS,24,WAS,GO
2023100500,1421,2,3,CHI,32,CHI,HITCH
2023100500,3199,1,10,WAS,40,WAS,HITCH
2023100500,592,3,9,WAS,12,CHI,OUT
2023100500,3375,1,3,CHI,3,WAS,OUT
2023100500,1872,1,4,WAS,4,CHI,CROSS
2023100500,2501,1,10,WAS,30,WAS,HITCH
2023100500,3793,2,10,CHI,23,WAS,FLAT
2023100500,3697,1,10,WAS,45,WAS,GO
2023100500,818,1,10,CHI,31,CHI,HITCH
2023100500,3672,3,13,WAS,32,WAS,HITCH
2023100500,3770,1,10,CHI,23,WAS,CORNER
2023100500,3745,2,10,WAS,45,WAS,CROSS
2023100500,56,1,10,CHI,25,CHI,CORNER
2023100500,2531,2,3,WAS,37,WAS,HITCH
2023100500,101,3,9,CHI,26,CHI,GO
2023100500,2186,1,10,CHI,39,WAS,FLAT
2023100500,476,1,10,,50,CHI,FLAT
2023100500,4195,1,10,WAS,25,WAS,HITCH
2023100500,1722,1,10,WAS,25,WAS,IN
2023100500,3575,1,10,WAS,20,WAS,FLAT
2023100500,2131,1,10,WAS,49,WAS,ANGLE
2023100500,1089,3,2,WAS,33,WAS,OUT
2023100500,266,2,5,WAS,30,WAS,FLAT
2023100500,2800,2,19,CHI,30,WAS,OUT
2023100500,3247,2,10,,50,WAS,IN
2023100500,4318,1,10,CHI,43,WAS,HITCH
2023100500,1535,1,10,WAS,35,CHI,CROSS
2023100800,1053,1,10,BUF,36,BUF,FLAT
2023100800,2132,2,3,JAX,42,JAX,ANGLE
2023100800,3066,2,7,JAX,39,JAX,HITCH
2023100800,2389,2,10,BUF,39,BUF,SLANT
2023100800,245,3,2,BUF,28,BUF,FLAT
2023100800,3708,1,10,BUF,32,JAX,OUT
2023100800,1796,3,6,BUF,18,BUF,OUT
2023100800,1676,2,10,JAX,21,JAX,SLANT
2023100800,2835,3,10,JAX,42,BUF,CROSS
2023100800,1479,1,10,BUF,7,BUF,OUT
2023100800,2342,1,10,BUF,25,BUF,GO
2023100800,860,1,10,BUF,31,JAX,CORNER
2023100800,4030,3,2,BUF,47,BUF,SLANT
2023100800,1744,1,10,BUF,14,BUF,GO
2023100800,4055,1,10,JAX,45,BUF,CROSS
2023100800,4478,1,10,BUF,25,BUF,GO
2023100800,1393,2,9,JAX,42,JAX,IN
2023100800,3975,1,20,BUF,29,BUF,FLAT
2023100800,4000,2,9,BUF,40,BUF,OUT
2023100800,317,1,10,JAX,38,JAX,CROSS
2023100800,3004,3,7,JAX,26,JAX,HITCH
2023100800,2812,2,10,JAX,42,BUF,HITCH
2023100800,2782,1,10,JAX,42,BUF,FLAT
2023100800,3504,1,10,JAX,7,JAX,HITCH
2023100800,3443,2,15,BUF,41,BUF,POST
2023100800,3359,1,10,BUF,32,BUF,HITCH
2023100800,1516,1,10,BUF,22,BUF,HITCH
2023100800,4174,1,9,JAX,9,BUF,OUT
2023100800,1418,3,9,JAX,42,JAX,OUT
2023100800,1699,3,10,JAX,21,JAX,FLAT
2023100800,3234,2,9,BUF,37,JAX,OUT
2023100800,2102,1,10,JAX,35,JAX,HITCH
2023100800,220,2,5,BUF,25,BUF,OUT
2023100800,3604,3,5,JAX,32,JAX,FLAT
2023100800,1933,1,10,JAX,31,BUF,SLANT
2023100800,1120,3,3,BUF,43,BUF,POST
2023100800,835,2,10,BUF,45,JAX,HITCH
2023100800,1006,2,10,BUF,25,BUF,SLANT
2023100800,3917,1,20,BUF,15,BUF,GO
2023100800,783,3,5,JAX,35,JAX,CORNER
2023100800,4503,1,10,JAX,32,BUF,GO
2023100800,62,1,10,JAX,15,JAX,FLAT
2023100800,657,2,11,BUF,24,BUF,SCREEN
2023100800,4350,3,4,JAX,31,JAX,GO
2023100800,1186,1,15,JAX,17,JAX,HITCH
2023100800,4113,2,12,JAX,29,BUF,OUT
2023100800,1563,3,7,BUF,25,BUF,FLAT
2023100800,3098,3,1,JAX,45,JAX,HITCH
2023100800,1238,3,4,JAX,28,JAX,HITCH
2023100800,4235,2,19,JAX,19,BUF,CORNER
2023100800,2199,1,10,BUF,20,JAX,ANGLE
2023100800,2077,1,10,JAX,25,JAX,ANGLE
2023100800,1821,1,10,BUF,37,BUF,ANGLE
2023100800,2020,1,10,JAX,15,BUF,GO
2023100800,2981,2,7,JAX,26,JAX,HITCH
2023100800,1990,3,4,JAX,25,BUF,OUT
2023100800,883,2,10,BUF,31,JAX,FLAT
2023100800,3466,3,15,BUF,41,BUF,POST
2023100800,3123,1,10,BUF,48,JAX,OUT
2023100800,2157,1,10,BUF,36,JAX,GO
2023100800,682,3,6,BUF,29,BUF,FLAT
2023100800,4731,1,10,BUF,6,BUF,POST
2023100800,2934,3,11,JAX,7,JAX,HITCH
2023100801,1119,2,4,ATL,31,ATL,FLAT
2023100801,1245,2,9,ATL,47,HOU,HITCH
2023100801,3692,3,5,HOU,24,ATL,IN
2023100801,224,1,10,ATL,28,HOU,OUT
2023100801,1268,3,9,ATL,47,HOU,IN
2023100801,3889,2,9,HOU,39,HOU,IN
2023100801,3358,3,3,HOU,27,ATL,FLAT
2023100801,4145,1,10,ATL,25,ATL,FLAT
2023100801,590,2,16,HOU,34,HOU,HITCH
2023100801,2675,3,4,ATL,24,HOU,IN
2023100801,2418,3,7,HOU,42,HOU,IN
2023100801,3739,2,11,HOU,14,ATL,FLAT
2023100801,1876,3,7,HOU,34,ATL,HITCH
2023100801,2081,2,10,HOU,42,HOU,POST
2023100801,1614,3,9,HOU,21,HOU,FLAT
2023100801,1521,3,16,HOU,45,ATL,SLANT
2023100801,1680,2,8,ATL,34,ATL,ANGLE
2023100801,2346,1,10,HOU,25,HOU,CROSS
2023100801,2104,3,10,HOU,42,HOU,POST
2023100801,868,1,10,HOU,26,HOU,POST
2023100801,1999,2,2,HOU,32,HOU,OUT
2023100801,1311,1,10,ATL,11,ATL,WHEEL
2023100801,2793,2,10,ATL,43,ATL,OUT
2023100801,1782,3,8,ATL,45,ATL,CORNER
2023100801,1148,3,3,ATL,32,ATL,POST
2023100801,391,2,7,ATL,41,ATL,WHEEL
2023100801,1831,1,5,HOU,32,ATL,GO
2023100801,460,2,9,HOU,23,ATL,CORNER
2023100801,1467,2,11,HOU,40,ATL,ANGLE
2023100801,3107,2,7,ATL,29,ATL,IN
2023100801,1005,3,15,ATL,30,HOU,IN
2023100801,4277,2,6,HOU,49,ATL,POST
2023100801,2132,1,10,ATL,29,HOU,CROSS
2023100801,2393,2,11,HOU,38,HOU,CROSS
2023100801,915,2,8,,50,HOU,POST
2023100801,3481,1,10,HOU,25,HOU,CROSS
2023100801,3586,1,10,ATL,27,ATL,GO
2023100801,1365,2,10,ATL,39,ATL,HITCH
2023100801,982,2,15,ATL,30,HOU,GO
2023100801,199,2,5,ATL,42,HOU,SLANT
2023100801,2493,3,8,ATL,44,HOU,OUT
2023100801,674,1,10,ATL,22,ATL,CROSS
2023100801,3190,3,6,ATL,46,ATL,OUT
2023100801,3667,2,8,HOU,27,ATL,FLAT
2023100801,2171,2,3,ATL,22,HOU,SLANT
2023100801,2942,2,10,HOU,23,ATL,CROSS
2023100801,779,3,5,ATL,46,ATL,IN
2023100801,3774,3,11,HOU,14,ATL,GO
2023100801,4222,2,5,ATL,41,ATL,HITCH
2023100801,2741,1,10,ATL,25,ATL,CROSS
2023100801,4088,3,9,ATL,18,HOU,GO
2023100801,341,1,10,ATL,25,ATL,SCREEN
2023100801,4012,2,7,ATL,31,HOU,CROSS
2023100801,4252,1,10,ATL,47,ATL,OUT
2023100801,4175,2,4,ATL,31,ATL,HITCH
2023100801,1191,1,10,HOU,30,HOU,CROSS
2023100801,2917,1,20,HOU,33,ATL,HITCH
2023100801,2058,1,10,HOU,42,HOU,OUT
2023100801,128,3,6,ATL,15,ATL,OUT
2023100801,1591,2,9,HOU,21,HOU,IN
2023100801,615,3,10,HOU,40,HOU,SCREEN
2023100801,1967,1,10,HOU,24,HOU,HITCH
2023100802,393,1,10,DET,42,DET,POST
2023100802,3891,1,10,DET,14,CAR,FLAT
2023100802,1793,1,10,CAR,23,CAR,OUT
2023100802,1956,1,10,DET,24,CAR,HITCH
2023100802,901,1,10,DET,46,CAR,OUT
2023100802,2557,1,10,CAR,10,CAR,IN
2023100802,3816,2,7,DET,33,CAR,OUT
2023100802,1729,2,1,CAR,1,DET,SLANT
2023100802,3270,2,5,CAR,30,CAR,HITCH
2023100802,3001,1,10,DET,49,DET,CROSS
2023100802,3103,2,18,CAR,26,DET,SLANT
2023100802,1148,1,8,DET,8,CAR,POST
2023100802,700,3,4,CAR,4,DET,FLAT
2023100802,1441,4,4,CAR,37,DET,FLAT
2023100802,2074,2,10,DET,15,CAR,POST
2023100802,361,1,10,DET,19,DET,IN
2023100802,2921,2,25,CAR,1,CAR,HITCH
2023100802,3380,2,4,DET,43,CAR,OUT
2023100802,2308,1,10,DET,39,DET,HITCH
2023100802,56,1,10,CAR,25,CAR,HITCH
2023100802,829,3,4,CAR,31,CAR,OUT
2023100802,3866,2,10,DET,25,CAR,SLANT
2023100802,1418,3,4,CAR,37,DET,CORNER
2023100802,1264,1,10,DET,19,DET,CROSS
2023100802,1334,2,10,DET,30,DET,GO
2023100802,2743,1,10,DET,28,DET,FLAT
2023100802,535,3,8,CAR,19,CAR,CROSS
2023100802,789,2,9,CAR,26,CAR,OUT
2023100802,2644,1,20,CAR,23,CAR,FLAT
2023100802,2355,1,10,CAR,46,DET,ANGLE
2023100802,1052,2,10,DET,29,CAR,FLAT
2023100802,4044,3,9,DET,9,CAR,OUT
2023100802,152,3,12,CAR,37,CAR,GO
2023100802,3033,1,10,CAR,30,DET,SCREEN
2023100802,854,1,10,CAR,39,CAR,HITCH
2023100802,1884,1,10,CAR,32,CAR,HITCH
2023100802,3530,2,10,DET,25,DET,GO
2023100802,2283,3,8,DET,27,DET,SLANT
2023100802,3444,1,10,DET,18,CAR,POST
2023100802,1931,1,10,CAR,46,CAR,POST
2023100802,1193,3,1,DET,1,CAR,SLANT
2023100802,3769,1,10,CAR,36,CAR,GO
2023100802,4069,4,1,DET,1,CAR,FLAT
2023100802,1820,1,10,CAR,31,DET,GO
2023100802,3841,1,10,DET,25,CAR,OUT
2023100802,2051,1,10,DET,15,CAR,CROSS
2023100802,1311,1,10,DET,30,DET,GO
2023100802,1370,1,10,CAR,43,DET,IN
2023100802,1393,2,10,CAR,43,DET,IN
2023100802,653,1,10,CAR,10,DET,FLAT
2023100802,3322,2,6,CAR,45,CAR,IN
2023100803,1395,2,8,TEN,44,TEN,CROSS
2023100803,2036,1,10,TEN,45,TEN,POST
2023100803,2923,3,9,TEN,19,IND,HITCH
2023100803,925,3,8,TEN,27,TEN,OUT
2023100803,1418,3,8,TEN,44,TEN,FLAT
2023100803,2898,2,20,TEN,30,IND,CROSS
2023100803,3276,2,9,IND,7,IND,HITCH
2023100803,3098,1,10,TEN,48,TEN,OUT
2023100803,3855,3,10,TEN,40,TEN,GO
2023100803,180,3,10,IND,45,IND,FLAT
2023100803,134,1,10,IND,45,IND,GO
2023100803,3494,3,6,TEN,45,IND,IN
2023100803,3029,1,10,TEN,25,TEN,SLANT
2023100803,109,1,10,IND,30,IND,SCREEN
2023100803,2144,2,7,IND,28,IND,OUT
2023100803,2011,2,6,TEN,29,TEN,HITCH
2023100803,730,2,7,IND,28,IND,SLANT
2023100803,2504,1,10,IND,49,TEN,HITCH
2023100803,3145,1,10,IND,14,TEN,FLAT
2023100803,1528,3,3,IND,35,TEN,ANGLE
2023100803,558,3,6,IND,24,TEN,ANGLE
2023100803,2551,2,9,IND,28,TEN,CROSS
2023100803,974,1,10,IND,35,IND,OUT
2023100803,3700,1,10,TEN,25,TEN,OUT
2023100803,489,3,2,IND,34,TEN,CROSS
2023100803,1884,4,1,TEN,5,IND,FLAT
2023100803,442,1,10,IND,42,TEN,CROSS
2023100803,314,3,1,TEN,25,TEN,OUT
2023100803,3301,3,5,IND,11,IND,FLAT
2023100803,2735,1,10,IND,25,IND,CORNER
2023100803,631,3,6,IND,9,TEN,GO
2023100803,84,2,4,IND,26,IND,OUT
2023100803,339,1,10,TEN,46,TEN,GO
2023100803,3192,3,6,IND,10,TEN,ANGLE
2023100803,1750,1,10,TEN,30,IND,CROSS
2023100803,2644,2,18,IND,22,TEN,GO
2023100803,3776,4,2,TEN,33,TEN,HITCH
2023100803,157,2,10,IND,45,IND,GO
2023100803,1135,3,16,IND,46,IND,GO
2023100803,1476,1,17,IND,49,TEN,FLAT
2023100803,1725,3,5,IND,45,IND,CROSS
2023100803,2421,2,5,TEN,30,TEN,HITCH
2023100803,1655,3,4,IND,31,IND,HITCH
2023100803,1702,2,5,IND,45,IND,OUT
2023100803,1028,3,6,IND,39,IND,IN
2023100803,3723,2,10,TEN,25,TEN,CROSS
2023100803,606,2,10,IND,13,TEN,ANGLE
2023100803,255,1,10,TEN,16,TEN,HITCH
2023100804,2560,2,4,MIA,27,MIA,CROSS
2023100804,3603,2,1,NYG,26,NYG,HITCH
2023100804,3128,3,7,MIA,31,MIA,IN
2023100804,1857,1,10,MIA,41,MIA,IN
2023100804,1209,2,10,NYG,25,NYG,GO
2023100804,272,1,10,NYG,39,MIA,GO
2023100804,1939,1,10,NYG,33,MIA,SLANT
2023100804,2986,1,10,NYG,25,NYG,FLAT
2023100804,1513,1,10,MIA,26,NYG,GO
2023100804,2430,3,6,MIA,44,NYG,OUT
2023100804,3677,2,14,NYG,28,NYG,CROSS
2023100804,3727,2,3,,50,NYG,IN
2023100804,2142,2,10,MIA,25,MIA,OUT
2023100804,4007,3,6,MIA,21,MIA,FLAT
2023100804,3467,2,5,MIA,30,MIA,CROSS
2023100804,513,2,12,NYG,23,NYG,SLANT
2023100804,2119,1,10,MIA,25,MIA,CROSS
2023100804,1914,2,9,NYG,45,MIA,IN
2023100804,3578,1,18,NYG,9,NYG,OUT
2023100804,1393,1,10,MIA,40,NYG,CROSS
2023100804,1828,1,10,MIA,28,MIA,HITCH
2023100804,3825,2,12,MIA,46,NYG,IN
2023100804,851,3,3,NYG,48,MIA,CROSS
2023100804,79,2,4,NYG,31,NYG,SLANT
2023100804,3850,1,10,MIA,26,NYG,HITCH
2023100804,366,1,2,NYG,2,MIA,CROSS
2023100804,3309,2,6,MIA,36,NYG,SLANT
2023100804,3337,1,10,MIA,29,NYG,POST
2023100804,1488,3,9,MIA,39,NYG,SLANT
2023100804,2296,1,10,NYG,37,NYG,ANGLE
2023100804,389,2,2,NYG,2,MIA,OUT
2023100804,695,1,10,MIA,34,NYG,HITCH
2023100804,3205,2,17,NYG,42,NYG,OUT
2023100804,3702,1,10,NYG,43,NYG,HITCH
2023100804,2689,3,13,MIA,26,NYG,SLANT
2023100804,148,3,7,NYG,49,NYG,CROSS
2023100804,2167,3,4,MIA,31,MIA,GO
2023100804,1100,2,10,MIA,6,MIA,SLANT
2023100804,2271,2,4,NYG,31,NYG,FLAT
2023100804,2585,3,4,MIA,27,MIA,CROSS
2023100804,1755,3,4,NYG,4,MIA,HITCH
2023100804,1232,3,10,NYG,25,NYG,SLANT
2023100804,3492,3,1,MIA,34,MIA,CROSS
2023100804,1725,2,4,NYG,4,MIA,OUT
2023100804,946,2,14,NYG,34,NYG,HITCH
2023100805,84,2,7,NO,25,NO,OUT
2023100805,2379,1,10,NE,25,NE,FLAT
2023100805,3222,1,10,NE,10,NE,CROSS
2023100805,2226,2,18,NO,49,NE,ANGLE
2023100805,525,3,9,NE,39,NO,HITCH
2023100805,1266,1,10,NE,17,NE,HITCH
2023100805,4226,1,10,NE,12,NE,POST
2023100805,1845,2,6,NO,33,NO,HITCH
2023100805,2735,2,7,NO,16,NO,HITCH
2023100805,1311,3,6,NE,21,NE,GO
2023100805,3774,3,1,NE,33,NE,IN
2023100805,109,3,4,NO,28,NO,OUT
2023100805,3510,3,4,NE,31,NE,GO
2023100805,2836,2,15,NE,30,NE,CROSS
2023100805,3338,2,10,NE,19,NO,FLAT
2023100805,1721,3,8,NE,39,NE,GO
2023100805,4019,3,10,NE,25,NE,FLAT
2023100805,2095,1,10,NE,32,NE,IN
2023100805,2864,3,12,NE,33,NE,HITCH
2023100805,3691,1,10,NE,24,NE,OUT
2023100805,3271,2,5,NE,26,NO,FLAT
2023100805,3863,3,7,NE,30,NO,GO
2023100805,2452,1,10,NE,29,NO,FLAT
2023100805,4313,4,5,NE,17,NE,OUT
2023100805,1099,2,6,NE,33,NO,CROSS
2023100805,1584,1,10,NE,35,NE,FLAT
2023100805,3974,1,15,NE,20,NE,POST
2023100805,4271,3,5,NE,17,NE,OUT
2023100805,748,3,7,NE,24,NE,CORNER
2023100805,3646,3,9,NO,19,NO,FLAT
2023100805,2586,1,10,NE,25,NE,CROSS
2023100805,1948,1,15,NE,48,NO,OUT
2023100805,471,2,6,NE,36,NO,FLAT
2023100805,3749,2,10,NE,24,NE,HITCH
2023100805,1052,3,11,NO,37,NO,IN
2023100805,2633,2,9,NO,46,NE,HITCH
2023100805,400,3,2,NE,14,NE,CROSS
2023100805,1476,2,5,NE,5,NO,HITCH
2023100805,3057,3,7,NO,20,NO,POST
2023100805,997,2,12,NO,36,NO,FLAT
2023100805,600,2,6,NE,24,NE,ANGLE
2023100805,1353,1,10,NO,41,NO,FLAT
2023100805,377,2,2,NE,14,NE,CROSS
2023100805,2053,1,10,NE,18,NE,OUT
2023100805,247,2,10,NE,45,NO,GO
2023100805,180,1,10,NE,45,NO,CORNER
2023100805,901,3,11,NO,38,NE,FLAT
2023100805,3179,3,8,NO,47,NO,CROSS
2023100806,3732,1,10,PIT,31,PIT,SLANT
2023100806,1743,1,10,BAL,25,BAL,CROSS
2023100806,1255,1,10,PIT,43,PIT,GO
2023100806,713,1,10,BAL,32,BAL,HITCH
2023100806,814,1,10,PIT,46,BAL,IN
2023100806,1166,2,10,PIT,10,PIT,GO
2023100806,3254,3,8,PIT,46,PIT,FLAT
2023100806,655,3,6,PIT,29,PIT,HITCH
2023100806,1464,1,10,BAL,20,BAL,OUT
2023100806,3445,1,10,BAL,25,BAL,POST
2023100806,425,2,8,BAL,43,BAL,IN
2023100806,54,1,10,BAL,25,BAL,CROSS
2023100806,2431,3,6,PIT,30,PIT,FLAT
2023100806,1582,2,10,PIT,49,PIT,IN
2023100806,1977,3,10,PIT,31,BAL,SLANT
2023100806,3672,2,9,PIT,21,PIT,HITCH
2023100806,273,3,6,PIT,8,PIT,OUT
2023100806,2551,1,10,BAL,18,BAL,GO
2023100806,3899,1,10,BAL,25,BAL,OUT
2023100806,1059,3,4,PIT,4,BAL,SLANT
2023100806,156,2,10,PIT,41,BAL,POST
2023100806,1300,3,7,PIT,46,PIT,HITCH
2023100806,2503,3,10,PIT,40,PIT,FLAT
2023100806,2112,2,5,PIT,30,PIT,OUT
2023100806,4174,3,7,BAL,28,BAL,POST
2023100806,1924,1,10,PIT,31,BAL,CROSS
2023100806,3780,3,4,PIT,37,PIT,GO
2023100806,1892,3,18,BAL,40,BAL,GO
2023100806,2831,1,10,PIT,26,PIT,CORNER
2023100806,2238,1,10,BAL,46,BAL,GO
